Sentence,Label,active,euphimism,details,exaggeration,bragging,litote,repetition,metaphor,he said,apparent denial,apparent concession,blame transfer,other kinds,opinion,irony
We were marching in sympathy with those in mourning who joined us .,anecdote,,,,,,,,,,,,,,,
"We were marching in defiance, determined to rise above the fear and chaos the terrorists inflicted on our city .",assumption,,,,,,,,,,,,,,,
"But ,  overwhelmingly, we marched to defend our right to freely express our views .",anecdote,,,,,,,,,,,,,,,
"The main march stretched three kilometres between Place de la Republique and Place de la Nation , tracking down Boulevard Voltaire .",anecdote,,,,,,,,,,,,,,,
"When I cried ""Je suis Charlie , nous somme Charlie!"" , it was in the spirit of the French philosopher Voltaire's revolutionary words : ""I do not agree with what you have to say , but I'll defend to the death your right to say it.""  The props of the rally - giant pencils supporting the French flag, a flood of demonstrators holding pens aloft and bibs emblazoned with the faces of the massacred Charlie Hebdo staff - told the story .",anecdote,,,,,,,,,,,,,,,
Paris has been my home for a year .,anecdote,,,,,,,,,,,,,,,
I am a research fellow with the World Editors Forum and the World Association of Newspapers and News Publishers which is based in the city .,anecdote,,,,,,,,,,,,,,,
"It's a long way from the University of Wollongong in Australia , where I am on staff as a journalism academic .",common-ground,,,,,,,,,,,,,,,
"But the principle of freedom of expression we were marching to defend binds journalists, writers and artists, and by extension all citizens, globally .",assumption,,,,,,,,,,,,,,,
"It transcends national borders, distance, culture, language, class and religion .",assumption,,,,,,,,,,,,,,,
"That's why , as we marched , we saw Paris residents hanging models of pencils and banners carrying free speech slogans from their balconies .",anecdote,,,,,,,,,,,,,,,
"And it's why we paused to listen while a little African girl bellowed ""Je suis Charlie!"" from a third story window at her mother's side .",anecdote,,,,,,,,,,,,,,,
We were a calm sea of over 1.5 million people pouring through the grand boulevards of central Paris .,anecdote,,,,,,,,,,,,,,,
"Led by the families of those killed and over 40 world leaders who walked with linked arms , it was a significant moment in history, a moment triggered by outrage at the act of terrorists who massacred journalists and cartoonists in the middle of a weekly editorial meeting and ordinary citizens doing their shopping .",anecdote,,,,,,,,,,,,,,,
It was also a moment fuelled by a collective determination to display unity and defiance in the face of terror and fear .,assumption,,,,,,,,,,,,,,,
"The attack on Charlie Hebdo and the climate of fear and anxiety it created are, sadly, regular occurrences in countries such as Iraq, Syria, Pakistan and Mexico , where journalists are frequent targets .",assumption,,,,,,,,,,,,,,,
The western media too often turns a blind eye to the murder of journalists elsewhere .,assumption,,,,,,,,,,,,,,,
The Paris unity march represents a watershed moment in the struggle to protect journalists and defend freedom of expression globally .,assumption,,,,,,,,,,,,,,,
Kalashnikov-wielding terrorists took the fight into the heart of a newsroom in one of western Europe's biggest cities .,assumption,,,,,,,,,,,,,,,
"If that doesn't wake up complacent democracies to the need to vigorously defend the right to report , nothing will .",assumption,,,,,,,,,,,,,,,
"Once the news cycle moves on from Paris and the cries of ""Je suis Charlie"" fade , we must harness the levels of public support and political will to enact significant and lasting change globally .",assumption,,,,,,,,,,,,,,,
We must be on guard against the already audible attempts to justify a further curtailment of media and internet freedoms in the interests of national security in the aftermath of the Paris terror attacks .,assumption,,,,,,,,,,,,,,,
"The threats posed to investigative journalism by mass surveillance, data retention and the criminalisation of reporting certain information under anti-terrorism legislation are already significant .",assumption,,,,,,,,,,,,,,,
Especially in Australia .,assumption,,,,,,,,,,,,,,,
It would be an enormous tragedy if the lasting legacy of the Charlie Hebdo massacre was ultimately a further undermining of privacy and freedom of expression rights .,assumption,,,,,,,,,,,,,,,
Let us honour the victims and survivors of the Paris terrorist attacks by finding a sustainable balance between the need for anti- terrorism measures against our collective human right to freely express our views .,assumption,,,,,,,,,,,,,,,
"As the murdered editor-in-chief of Charlie Hebdo, Stephane Charbonnier, told Le Monde in 2011 : ""I'd rather die standing than live on my knees.""",testimony,,,,,,,,,,,,,,,
"In his usual prescient fashion, Guy Debord once lamented that ""young people everywhere have been allowed to choose between love and a garbage disposal unit .",testimony,,,,,,,,,,,,,,,
"Everywhere they have chosen the garbage disposal unit."" The Situationists' vision of the future was not , as I'm sure you've guessed, an optimistic one , but it's nice to see that their spirit is alive and well on the London underground .",testimony,,,,,,,,,,,,,,,
"""How can one even begin to speak of dignity in labour when one secretly feels that one's job should not exist?"" a poster asks , as part of a campaign called #bullshitjobs devised by the anarchist magazine Strike! Another poster reads : ""The moral and spiritual damage that comes from the situation is profound .",testimony,,,,,,,,,,,,,,,
It is a scar on our collective soul .,testimony,,,,,,,,,,,,,,,
"Virtually no one talks about it."" And a third : ""It's as if someone were out there making up pointless jobs for the sake of keeping us all working.""  Just what every commuter needs on their first day back at work , you might think .",testimony,,,,,,,,,,,,,,,
"But I love these subvertisements , mainly because they are right .",assumption,,,,,,,,,,,,,,,
No one talks about the soul-crushing sadness experienced by the chronically exhausted and unfulfilled hordes .,assumption,,,,,,,,,,,,,,,
"Forget the garbage disposal : we're in urgent need of an army of pooper-scooper-wielding refuseniks , because bullshit jobs are everywhere .",assumption,,,,,,,,,,,,,,,
"Of course , complaining about any of this or doing something as daring as opting out finds you guilty of the most conspicuous of crimes against capitalism : laziness .",assumption,,,,,,,,,,,,,,,
"Or a suspicious lack of ambition , resulting in the label of ""scrounger"" if you're working class and that of ""pampered entitled millennial with no moral backbone"" if you're middle class .",assumption,,,,,,,,,,,,,,,
But don't despair : humans have an incredible capacity for survival .,assumption,,,,,,,,,,,,,,,
There are ways to endure the pointlessly mundane jobs that many of us do .,assumption,,,,,,,,,,,,,,,
Here are my tips :.  One of the most level-headed people I know sets very little store in his job when it comes to defining himself as a human being .,other,,,,,,,,,,,,,,,
"Instead ,  it's the things he does outside of work that he regards as his main means of personal fulfilment .",anecdote,,,,,,,,,,,,,,,
"Guy Debord regarded maximum pleasure as the central aim of any revolution , so start your own personal one, via music or reading or sex or anything that you enjoy doing creatively .",testimony,,,,,,,,,,,,,,,
Then pour your soul into these activities instead of thinking about work .,assumption,,,,,,,,,,,,,,,
"If you can do one of these activities during working hours , even better .",assumption,,,,,,,,,,,,,,,
"Not people who use the word ""facetime"" as a way of describing hanging out , or talk about things ""going forward"" .",assumption,,,,,,,,,,,,,,,
These people will be first up against the wall .,assumption,,,,,,,,,,,,,,,
"I mean family and friends, people you love .",assumption,,,,,,,,,,,,,,,
"Love is the answer (actually, anaesthetising yourself with drink and drugs is the answer , but unfortunately it's less slimming) .",assumption,,,,,,,,,,,,,,,
This sounds flippant but can actually be an effective means of delaying job- induced madness .,assumption,,,,,,,,,,,,,,,
A friend who worked stacking shelves in Tesco overnight was able to keep his sanity by pretending he was playing a game of foodstuff-sized Tetris .,anecdote,,,,,,,,,,,,,,,
"In a similar vein, you could see how many Cradle of Filth lyrics you can subtly weave into your customer service emails, wreak subtle psychological havoc upon your colleagues, or , if you're a hairdresser , deliberately give everyone terrible haircuts for your own amusement (my hairdresser has been doing this for years) .",other,,,,,,,,,,,,,,,
"The biggest modern lie is the one told by the Steve Jobses of this world : that, career-wise, we must do what we love in order to experience true happiness .",assumption,,,,,,,,,,,,,,,
"It's a lovely thought but, unfortunately for the generation sold this nonsense by idealistic baby-boomers , a fulfilling job is a luxury, not a given .",assumption,,,,,,,,,,,,,,,
"Instead , as some means of twisted compensation , we're offered slave wages, zero-hours contracts and made-up job titles .",assumption,,,,,,,,,,,,,,,
"But as depressing as things look , it's important to keep hold of those youthful aspirations and harness them , if not for financial profit, then for sanity's sake .",assumption,,,,,,,,,,,,,,,
"It's exhausting , I know, especially as in Britain we work the longest hours in Europe .",assumption,,,,,,,,,,,,,,,
You are right to be furious .,assumption,,,,,,,,,,,,,,,
We all are .,assumption,,,,,,,,,,,,,,,
"In the words of the retro anarchist-punk soundbite dusted off by Russell Brand : ""Let's have a revolution, yeah?"" (At least after a short nap .) Let's continue to campaign for better and more flexible working hours, wages that people can actually survive on , and freedom from harassment and exploitation .",assumption,,,,,,,,,,,,,,,
Let's vote .,assumption,,,,,,,,,,,,,,,
