Sentence,Label,active,euphimism,details,exaggeration,bragging,litote,repetition,metaphor,he said,apparent denial,apparent concession,blame transfer,other kinds,opinion,irony
A Nida Tounes-Nahda alignment would provide a powerful ideological and political cover for retrenching the policies that brought Tunisia to the brink of revolution .,assumption,,,,,,,,,,,,,,,
"On the other hand ,  there are more positive countervailing forces at work in Tunis that are cause for long-term hope .",assumption,,,,,,,,,,,,,,,
"This process is exemplified by the establishment of Dar Essaida, or Saida House, a human rights centre located in and emerging from the local community in one of Tunis' poorest quarters .",anecdote,,,,,,,,,,,,,,,
"As Hassan explained , encouraging the poor and working class to (re) define the political and cultural discourses of human rights in ways that reflect their struggles and desires marks an important moment in the evolution of human rights practice .",testimony,,,,,,,,,,,,,,,
"""It's about implementing a complete vision , and as important , getting it out to the widest public,"" Hassan declared .",testimony,,,,,,,,,,,,,,,
"""This is the only way to strengthen advances in areas such as women's rights or constitutional reforms .",testimony,,,,,,,,,,,,,,,
"But the culture is harder to change , and you can't just root out all the networks of the former mafia state in one year, or even ten .",testimony,,,,,,,,,,,,,,,
"It's a long process and it's not fruitful to use the angle of 'better or worse' to judge it now.""",testimony,,,,,,,,,,,,,,,
"It has been a week of air strikes ""whodunnit"" mysteries in the Middle East .",assumption,,,,,,,,,,,,,,,
"Firstly, Al Jazeera broke the news that Iranian F-4 Phantoms were bombing ISIL in Iraq .",testimony,,,,,,,,,,,,,,,
The Iranians initially denied being in the same airspace bombing the same enemies as the Americans but later came clean about their role to the Guardian .,anecdote,,,,,,,,,,,,,,,
"We've also heard rumours of the US A-10 ""tank buster"" arriving to support the US mission in Iraq although , again ,  nothing has been confirmed at this point .",assumption,,,,,,,,,,,,,,,
"Then ,  on as normal a Sunday as Damascus has experienced in the last few years , the Syrian regime released grainy photographs supposedly showing the trails of Israeli aircraft following a bombing run on targets in the area .",anecdote,,,,,,,,,,,,,,,
Among the rumoured sites that were hit were areas of Damascus International Airport .,anecdote,,,,,,,,,,,,,,,
This caps a busy weekend for Syria's airbases which withstood ISIL attacks in the east of the country on Saturday .,assumption,,,,,,,,,,,,,,,
"While at a tactical level it is impossible to understand what impact the strikes have had , at a political level it works for all sides .",assumption,,,,,,,,,,,,,,,
"The Syrian regime has used its conflict with Israel to justify an internal state of emergency and restrictions to freedoms for decades and can now sell to the war weary public who remain in their controlled areas , the twin threat of ISIL and Israeli ""terrorism"" .",assumption,,,,,,,,,,,,,,,
"For Benjamin Netanyahu, with elections looming, there is no better time for Israel's prime minister to act ""prime ministerial"" and remind voters of his eternal vigilance of the threat coming from Syria .",assumption,,,,,,,,,,,,,,,
"Indeed ,  earlier in the week, Netanyahu said that Israel ""is following the Middle East and what is happening very closely, with wide open eyes and ears - and a lot is happening ... We will continue to keep our fingers on the pulse and we will deal with these threats and these challenges , which never take time off"" .",testimony,,,,,,,,,,,,,,,
"In a letter to Secretary General Ban Ki-moon, Syria's foreign ministry claimed the bombing happened to distract from the break up of Netanyahu's coalition .",testimony,,,,,,,,,,,,,,,
"Israeli officials meanwhile, would neither confirm nor deny the attacks with an Israeli army spokesman saying he would not comment on the ""foreign reports"" .",testimony,,,,,,,,,,,,,,,
"While Syrian state media should always be read with a healthy pinch of salt , if confirmed , the latest Israeli attack comes in a series that preceded the outbreak of civil war .",assumption,,,,,,,,,,,,,,,
There is a certain format to this low level state of eternal conflict between the two parties .,assumption,,,,,,,,,,,,,,,
Israel's September 2007 attack on Syria's al-Kibar facility was again initially unconfirmed but would eventually be told as a strategic masterstroke taking down Syria's nuclear programme at a critical time .,anecdote,,,,,,,,,,,,,,,
"Following the attacks , Syria responded with bombastic rhetoric over what it would do in the face of the strikes but nothing ever happened .",assumption,,,,,,,,,,,,,,,
"Since the Syrian uprising and civil war, Israel's primary concern has been with certain types of hi-tech weaponry going to Hezbollah , which was used to explain strikes in January and May of 2013 .",assumption,,,,,,,,,,,,,,,
A year later and Israel responded to the very physical spillover of the Syrian conflict by launching strikes in June 2014 after shells were fired at their positions on the Golan Heights .,anecdote,,,,,,,,,,,,,,,
"Syria responded to the January bombings by warning of a ""surprise"" , but in fact their actual reaction has been predictably mute .",anecdote,,,,,,,,,,,,,,,
The airspace over Syria has never been busier with different nations pursuing different enemies with metrics of success hard to distinguish among the smoke and debris of the destruction .,assumption,,,,,,,,,,,,,,,
"This weekend's attacks , if they are eventually claimed by Israel , would further entrench the growing irrelevance of many of the region's borders as recognised and respected lines .",assumption,,,,,,,,,,,,,,,
"While the focus of global attention has been on ISIL's dismantling of the Iraq-Syria border , the Lebanon-Syria border is also becoming functionally blurred and clearly no longer deters Israel's strategic decision makers .",assumption,,,,,,,,,,,,,,,
"At the most immediate level, the strikes will likely embolden Assad to play a traditional nationalist card to strengthen support among his remaining loyalists .",assumption,,,,,,,,,,,,,,,
"Over in Israel , Netanyahu can appear to be making statesmanlike decisions ahead of a likely bruising election and it cannot be a coincidence that he was in the US when the bombing happened - a nod perhaps to a US green light and the durability of that continued relationship .",assumption,,,,,,,,,,,,,,,
"Over in Israel , Netanyahu can appear to be making statesmanlike decisions ahead of a likely bruising election and it cannot be a coincidence that he was in the US when the bombing happened - a nod perhaps to a US green light and the durability of that continued relationship .",assumption,,,,,,,,,,,,,,,
"During a radio interview this week, French President Francois Hollande said Russian President Vladimir Putin ""doesn't want to annex eastern Ukraine  - he told me that"" .",testimony,,,,,,,,,,,,,,,
He even suggested that western sanctions should be eased .,assumption,,,,,,,,,,,,,,,
Hollande's naivety harks back to George W Bush's infamous comments about Putin in 2001 .,assumption,,,,,,,,,,,,,,,
"When asked by a reporter if he could trust Putin , he responded ; ""I looked the man in the eye .",testimony,,,,,,,,,,,,,,,
"I found him to be very straightforward and trustworthy ... I was able to get a sense of his soul."" As a former KGB officer, Putin probably looked into Bush's eyes and saw a case number!  In reality ,  Putin has done nothing to demonstrate that his commitment to Hollande is genuine .",assumption,,,,,,,,,,,,,,,
Crimea is still under the control of Russia after its illegal annexation last year .,anecdote,,,,,,,,,,,,,,,
Moscow continues to occupy the Georgian breakaway provinces of Abkhazia and South Ossetia .,anecdote,,,,,,,,,,,,,,,
Russian weapons and equipment are still pouring into eastern Ukraine .,assumption,,,,,,,,,,,,,,,
"As recently as last November, NATO confirmed another build-up of Russian military equipment and troops inside Ukraine .",anecdote,,,,,,,,,,,,,,,
Russia's next moves .,no-unit,,,,,,,,,,,,,,,
"In light of Russia's recent behaviour, what can be expected in eastern Ukraine in 2015? Predictions of this sort are almost impossible and are usually invariably wrong .",assumption,,,,,,,,,,,,,,,
"However ,  it is possible to develop various scenarios that could offer a glimpse into what Russia's plans might be .",assumption,,,,,,,,,,,,,,,
Russia's ultimate goal is to keep Ukraine out of the transatlantic community - the EU and NATO .,assumption,,,,,,,,,,,,,,,
Russia will also want to consolidate the gains made by separatist forces in eastern Ukraine .,assumption,,,,,,,,,,,,,,,
"To this end, Russia will have short-term and long term goals .",assumption,,,,,,,,,,,,,,,
"The primary short-term goal for Russia in Ukraine will be to keep the conflict in eastern Ukraine ""frozen"" - meaning that while the bullets might stop flying , there will be no real effort to bring a conclusive end to the conflict .",assumption,,,,,,,,,,,,,,,
