Sentence,Label
"Vergès virtually ignored the charges, and attacked Israel, France and other nations for committing “crimes against humanity” that he called “more serious” than those ascribed to Barbie.",Distant_Historical
Critics said he trivialized genocide to defend a monster.,Distant_Evaluation
"Barbie was convicted and sentenced to life in prison, where he died in 1991.",Distant_Historical
"“I practice the 'defense de la rupture,'” Vergès told The New York Times during his work on the Barbie case, meaning a tactic of confrontation with the judicial system rather than one that works within it.",Distant_Historical
“My law is to be against all laws.,Distant_Historical
My morality is to be against all morality.”,Distant_Historical
"Jacques Vergès and his twin brother, Paul, were born March 5, 1925, in Ubon Ratchathani, Siam, now Thailand.",Distant_Historical
"Their Vietnamese mother died when they were 3 and their father, Raymond Vergès, a French diplomat, raised them on the Indian Ocean island of Réunion.",Distant_Historical
Paul became a founder of the Réunion Communist Party and a member of the European Parliament.,Distant_Historical
"In 1942, with his father’s encouragement, Jacques sailed to England, joined Charles de Gaulle’s Free French Forces and fought in the Resistance.",Distant_Historical
"After the war, he studied law at the University of Paris, joined the Communist Party and in 1949 became a leader of an anti-colonial student movement.",Distant_Historical
"His student friends included Khieu Samphan and Saloth Sar, the future Pol Pot.",Distant_Historical
In the early 1950s Vergès led a Communist youth organization in Prague.,Distant_Historical
"Returning to Paris, he became a lawyer in 1955 and gained fame defending Algerian guerrilla fighters.",Distant_Historical
"In a notorious case, Djamila Bouhired was convicted in 1957 of killing 11 people in an Algiers bombing and sentenced to death.",Distant_Historical
"As she awaited the guillotine, it was revealed that she had been tortured during questioning.",Distant_Historical
Vergès campaigned for a reprieve.,Distant_Historical
"Many world leaders, including the Soviet leader, Nikita Khrushchev, demanded her release.",Distant_Historical
"Her execution was postponed, and in 1962 she was released.",Distant_Historical
"In 1965, Vergès and Bouhired were married.",Distant_Historical
"They had two children, Meriem and Liess.",Distant_Historical
"The couple founded a popular magazine, Révolution, in 1968.",Distant_Historical
"In 1970, Vergès disappeared.",Distant_Historical
"His whereabouts remained a mystery, although he was rumored to be in Cambodia with Pol Pot and in the Middle East with Palestinian groups.",Distant_Historical
He reappeared in Paris in 1978 and resumed his law practice.,Distant_Historical
"His ties to Carlos the Jackal were murky but probably dated to 1982, when he defended Magdalena Kopp, the terrorist’s girlfriend and accomplice (and later his wife), who was caught with explosives in Paris.",Distant_Historical
"Wanted for many terrorist acts in the name of Palestinian liberation in the 1970s and '80s, Carlos was captured by French agents in Sudan in 1994 and flown to Paris.",Distant_Historical
"Vergès called it a kidnapping and represented Carlos in the early stages of his case, but they had a falling out over tactics.",Distant_Historical
"The Venezuelan-born terrorist hired other lawyers, was convicted in 1997 and sentenced to life in prison.",Distant_Historical
The verdict and sentence were affirmed in another trial years later.,Distant_Historical
"After Saddam Hussein was captured in 2003, Vergès, who had been hired to defend other ousted Iraqi leaders, offered to represent him.",Distant_Historical
"The family of the deposed Iraqi leader chose another lawyer, and Saddam was executed in 2006.",Distant_Historical
"Vergès also offered to defend Milosevic, but he chose to represent himself in a trial that began in The Hague in 2002.",Distant_Historical
Milosevic died in 2006 before the case could be concluded.,Distant_Historical
"In 2008, as Khieu Samphan made his first appearance before Cambodia’s genocide tribunal, Vergès, representing his old friend, created a tumultuous scene and stormed out after erupting at a panel of judges because documents for the pretrial hearing had not been translated into French.",Distant_Historical
"He argued that his client had held no real power as Cambodians had died of starvation, disease, forced labor and massacres during the brutal Khmer Rouge drive to create a classless society.",Distant_Historical
"He insisted that the power - and responsibility for the Cambodian tragedy - belonged to Pol Pot, who died in 1998.",Distant_Historical
This article is part of TIMES EXPRESS.,NA
It is a condensed version of a story that will appear in tomorrow’s New York Times.,NA
);,NA
"CAIRO - The judicial authorities in Egypt have ordered the release of former President Hosni Mubarak, who has been detained on a variety of charges since his ouster in 2011, according to state media and security officials Monday.",Main
